,alcohol,babies,bakery,beverages,breakfast,bulk,canned goods,dairy eggs,deli,dry goods pasta,frozen,household,international,meat seafood,missing,order_id,other,pantry,personal care,pets,produce,snacks
7750,0,0,2,1,0,0,0,5,1,1,0,0,0,2,0,2820046,0,2,0,0,6,1
7751,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2820070,0,2,0,0,0,0
7752,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2820608,0,0,0,0,0,1
7753,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2820900,0,0,0,0,0,0
7754,0,0,1,1,0,0,1,0,0,2,0,0,0,2,0,2820985,0,0,0,0,1,0
7755,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,2822240,0,1,0,0,6,0
7756,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2822244,0,0,0,0,1,0
7757,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,2822313,0,0,0,0,6,2
7758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2823033,0,0,0,0,0,0
7759,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2823310,0,0,0,0,0,2
7760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825257,0,0,1,0,2,1
7761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825606,0,0,0,0,0,1
7762,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,2825888,0,1,0,0,2,1
7763,0,1,0,1,0,0,0,2,0,2,0,0,1,0,0,2826099,0,1,0,0,6,0
7764,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,2827616,0,0,0,0,0,0
7765,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2827725,0,0,0,0,0,0
7766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2828285,0,1,1,0,4,0
7767,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,2828554,0,0,0,0,2,2
7768,0,0,3,6,0,0,0,1,1,1,2,0,1,2,1,2828749,0,0,0,0,7,3
7769,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2829400,0,0,0,0,0,0
7770,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2829512,0,0,0,0,5,0
7771,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2830520,0,0,0,0,1,0
7772,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2830958,0,1,0,0,1,0
7773,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2830960,0,0,0,0,4,1
7774,0,0,1,1,0,0,2,0,1,0,0,2,2,1,0,2830973,0,4,1,0,7,0
7775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2832524,0,0,0,0,1,0
7776,0,0,0,2,2,0,2,6,0,1,0,1,0,0,0,2832564,0,4,0,0,2,1
7777,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2832655,0,1,0,0,2,0
7778,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2833274,0,0,0,0,1,4
7779,0,0,2,0,0,0,0,7,1,1,0,0,1,0,0,2833699,0,0,0,0,2,0
7780,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2834078,0,1,0,0,0,0
7781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2834189,0,0,0,0,3,1
7782,0,3,0,0,0,0,2,1,0,0,1,0,0,0,0,2834766,0,3,0,0,0,1
7783,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2834840,0,0,0,0,3,0
7784,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2835228,0,0,0,0,4,4
7785,0,0,2,3,2,0,0,4,1,0,3,0,0,0,0,2835229,0,0,0,0,2,1
7786,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2835879,0,0,0,0,0,0
7787,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,2836029,0,2,0,0,6,0
7788,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,2836242,0,0,0,0,0,1
7789,0,1,0,0,0,0,4,1,0,0,3,0,0,0,0,2836361,0,0,0,0,2,5
7790,0,0,1,2,0,0,0,2,4,0,1,0,1,1,1,2836471,0,3,0,0,12,6
7791,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2837755,0,0,0,0,9,0
7792,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2837844,0,0,0,0,7,0
7793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838201,0,0,3,0,1,1
7794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2838553,0,0,0,0,0,0
7795,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,2838610,0,2,0,0,6,0
7796,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,2838664,0,2,0,0,18,2
7797,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,2839353,0,0,0,0,7,0
7798,0,0,0,1,0,0,0,3,0,2,1,0,0,2,0,2839823,0,1,0,0,8,1
7799,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2840340,0,0,0,0,0,0
7800,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,2840806,0,2,0,0,4,0
7801,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2840967,0,0,0,0,0,0
7802,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2841541,0,0,0,0,0,0
7803,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,2841914,0,1,0,0,2,0
7804,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,2842127,0,0,4,0,0,1
7805,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,2842407,0,1,0,0,1,5
7806,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2842672,0,2,0,0,2,0
7807,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2843248,0,2,1,0,2,0
7808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2843427,0,0,0,0,0,1
7809,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2843822,0,0,0,0,5,0
7810,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2843913,0,1,0,0,4,1
7811,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2843915,0,1,0,0,0,1
7812,0,0,3,2,0,0,0,4,1,1,3,0,0,0,0,2844325,0,0,0,0,8,1
7813,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2845026,0,0,0,0,5,0
7814,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2845197,0,2,0,0,0,0
7815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2845486,0,0,0,0,2,0
7816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845601,0,0,0,0,5,0
7817,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,2846006,0,0,0,0,0,1
7818,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,2846452,0,0,0,0,3,0
7819,0,0,4,4,1,1,3,5,5,0,2,1,0,0,0,2846612,0,1,1,2,10,0
7820,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,2846671,0,0,0,0,10,0
7821,0,1,0,0,0,0,2,1,0,1,0,0,0,1,0,2847156,0,1,0,0,8,2
7822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2847425,0,0,0,0,3,0
7823,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2847869,0,1,0,0,0,0
7824,0,0,1,1,0,0,2,1,2,0,2,1,0,0,0,2847959,0,0,1,0,2,0
7825,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2848910,0,0,0,0,0,4
7826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2849071,0,0,0,0,1,0
7827,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,2849461,0,0,0,0,9,1
7828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2851311,0,0,0,0,3,0
7829,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,2851352,0,0,0,0,2,0
7830,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,2851412,0,0,0,1,3,2
7831,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2851488,0,0,0,0,2,0
7832,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,2852501,0,0,3,0,0,0
7833,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2853006,0,1,0,0,2,1
7834,0,0,1,0,0,0,1,6,1,1,2,0,0,0,0,2853249,0,1,0,0,4,0
7835,0,1,0,0,0,0,1,1,0,2,4,0,0,0,0,2853860,0,0,0,0,0,2
7836,1,0,3,2,0,0,0,11,0,0,0,0,0,0,0,2853912,0,2,0,0,0,2
7837,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2854239,0,0,1,0,2,0
7838,0,0,0,1,0,0,0,4,0,2,2,1,0,1,0,2855059,0,2,0,0,4,2
7839,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,2855450,0,2,0,0,6,2
7840,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2855515,0,0,0,0,2,0
7841,0,0,0,0,0,0,0,3,1,0,1,2,0,1,0,2855637,0,1,0,0,2,1
7842,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2855941,0,4,0,0,0,0
7843,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2856622,0,1,0,0,7,0
7844,0,0,0,0,0,0,0,3,0,3,1,0,0,2,0,2856891,0,0,0,0,1,1
7845,0,0,0,0,0,0,3,0,3,0,7,0,0,0,1,2857060,0,0,0,0,3,3
7846,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,2857166,0,0,0,0,3,1
7847,0,1,1,0,0,0,0,6,0,4,0,0,0,0,0,2857342,0,1,0,0,4,2
7848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2857417,0,0,0,0,1,0
7849,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,2857473,0,0,0,0,9,1
7850,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,2857536,0,1,0,0,0,2
7851,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,2857574,0,0,0,0,3,2
7852,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2857730,0,0,0,0,7,0
7853,0,0,0,0,0,0,1,6,2,0,1,0,1,0,0,2857868,0,0,0,0,10,1
7854,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2858008,0,0,0,0,1,1
7855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858666,0,1,0,0,2,0
7856,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2858791,0,1,0,0,3,1
7857,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,2860371,0,0,0,0,4,1
7858,0,0,1,2,0,0,0,2,0,1,2,0,0,1,0,2860547,0,3,4,0,4,2
7859,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2860792,0,1,1,0,3,1
7860,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2861536,0,0,0,0,3,0
7861,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2861540,0,2,0,0,2,1
7862,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2861786,0,0,0,0,1,0
7863,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2863879,0,0,0,0,0,0
7864,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,2864635,0,7,0,0,0,1
7865,0,4,1,1,0,0,2,8,2,0,2,0,0,3,0,2864932,1,1,0,0,8,2
7866,0,0,3,2,1,0,1,3,1,0,1,0,0,0,0,2865053,0,1,1,0,6,1
7867,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2865446,0,0,0,0,0,0
7868,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865756,0,0,0,0,0,0
7869,0,0,1,3,1,0,3,10,0,0,1,0,2,0,0,2866419,0,0,1,0,4,0
7870,0,0,0,1,0,0,4,1,0,1,0,0,0,1,0,2867292,0,0,0,0,5,0
7871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2867919,0,0,0,0,0,0
7872,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2868123,0,0,0,0,0,1
7873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868330,0,1,0,0,5,0
7874,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2868472,0,6,0,0,2,3
7875,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2868501,0,1,0,0,0,0
7876,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2868714,0,0,0,0,1,0
7877,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,2869089,0,2,0,0,3,0
7878,0,0,0,0,0,0,2,14,1,0,4,0,0,1,0,2869213,0,1,0,0,3,0
7879,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2869725,1,0,0,0,5,0
7880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869766,0,0,0,0,7,0
7881,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2870093,0,0,0,0,4,0
7882,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2871356,0,0,0,0,0,4
7883,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2871375,0,0,0,0,0,0
7884,0,0,1,1,0,0,1,3,0,2,1,0,0,0,0,2872141,0,0,0,0,5,3
7885,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2872961,0,1,0,0,1,2
7886,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,2873356,0,0,0,0,1,1
7887,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2873533,0,0,0,0,0,2
7888,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2874140,0,1,1,0,1,1
7889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874603,0,3,0,0,2,0
7890,0,6,1,2,0,0,0,4,0,0,6,0,0,0,0,2874920,0,2,0,0,1,0
7891,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,2875537,0,0,0,0,5,0
7892,0,1,0,1,0,0,0,5,0,0,2,0,0,0,0,2875693,0,0,0,0,0,3
7893,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2875698,0,0,0,0,1,1
7894,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2875950,0,2,0,0,1,2
7895,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2876107,0,0,0,0,2,0
7896,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2876916,0,0,0,0,1,0
7897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877349,0,0,0,0,1,0
7898,0,0,0,2,1,0,0,7,0,2,1,0,0,0,0,2877749,0,0,0,0,4,0
7899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2877891,0,1,0,0,0,2
7900,0,0,1,0,1,0,0,2,1,0,0,1,0,1,0,2878512,0,0,0,0,3,1
7901,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2878956,0,2,0,0,7,3
7902,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2879108,0,1,2,0,2,0
7903,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,2879229,0,1,1,0,0,0
7904,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2879943,0,2,0,0,6,2
7905,0,0,2,1,0,0,1,3,0,1,0,1,0,0,0,2880449,0,0,0,0,9,0
7906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2880559,0,0,0,0,0,0
7907,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2880758,0,0,0,0,4,1
7908,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2881614,0,0,0,0,7,0
7909,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2881704,0,0,0,0,8,2
7910,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2882587,0,0,0,0,6,0
7911,0,0,0,1,2,0,0,1,3,0,0,0,1,1,0,2882883,0,0,0,0,12,1
7912,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2882900,0,0,0,0,2,1
7913,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,2882963,0,0,0,0,1,0
7914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883998,0,0,0,0,1,0
7915,1,0,1,6,0,0,3,5,0,0,0,0,0,1,0,2884331,0,0,0,0,1,0
7916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2885198,0,0,1,0,0,0
7917,0,0,0,0,0,0,3,1,0,0,0,0,2,1,0,2885462,0,1,0,0,26,0
7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885568,0,0,0,0,3,0
7919,0,0,2,1,0,0,0,4,0,1,0,2,0,1,0,2885652,0,0,0,0,1,1
7920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2885851,0,0,0,0,4,0
7921,0,0,1,1,0,1,0,1,1,0,2,0,0,0,0,2886164,0,0,0,0,11,2
7922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2886386,0,1,0,0,11,3
7923,1,0,1,2,0,0,1,1,1,1,1,1,2,0,0,2886872,0,3,2,0,0,1
7924,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2887193,0,0,0,0,0,0
7925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2887202,0,0,0,0,0,0
7926,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2887246,0,0,2,0,0,0
7927,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2887406,0,0,0,0,1,0
7928,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2887412,0,0,1,0,6,2
7929,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2887495,0,2,0,0,0,1
7930,0,0,1,0,0,0,1,3,0,1,0,0,0,1,0,2888342,0,0,0,0,2,0
7931,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2888938,0,0,0,0,5,0
7932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2889066,0,1,0,0,1,0
7933,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2889462,0,0,0,0,3,0
7934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2889970,0,0,0,0,0,1
7935,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2890630,0,0,0,0,0,0
7936,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2890884,0,0,0,0,5,3
7937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2891031,0,0,0,0,2,0
7938,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2891049,0,0,0,0,3,12
7939,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,2891402,0,0,0,0,1,1
7940,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2891514,0,0,0,0,1,0
7941,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2891956,0,0,0,0,1,0
7942,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,2892036,0,5,0,0,6,0
7943,0,0,1,5,0,0,0,7,0,0,1,0,0,0,0,2892099,0,2,0,0,5,1
7944,0,0,0,1,0,0,2,4,0,0,2,0,0,0,0,2892550,0,1,0,1,5,0
7945,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2893027,0,0,1,0,0,2
7946,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2893255,0,0,2,0,1,0
7947,0,0,0,1,0,0,2,3,0,0,0,0,0,1,0,2893540,0,0,0,0,8,0
7948,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2893604,0,0,1,0,1,1
7949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2894199,0,0,0,0,0,0
7950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894778,0,0,0,0,1,2
7951,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2895199,0,0,0,0,9,0
7952,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2895484,0,0,0,0,0,0
7953,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2895631,0,1,0,0,2,1
7954,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2895922,0,0,0,0,6,1
7955,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2896037,0,0,0,0,0,3
7956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2896520,0,2,0,0,2,0
7957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2896679,0,0,0,0,2,0
7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2896793,0,1,0,0,2,0
7959,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2896845,0,0,0,0,2,0
7960,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2897594,0,0,0,0,2,0
7961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2897824,0,0,0,0,7,0
7962,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2898380,0,0,0,0,5,0
7963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2898511,0,0,0,0,0,0
7964,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,2898882,0,0,0,0,3,0
7965,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2899458,0,0,0,0,2,0
7966,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,2899525,0,0,0,0,4,0
7967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899711,0,0,0,0,3,1
7968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2899721,0,0,0,0,2,1
7969,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2899864,0,0,0,0,2,0
7970,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,2900635,0,0,0,0,0,0
7971,0,0,0,2,0,0,1,2,0,0,2,0,1,0,0,2900700,0,2,0,0,7,3
7972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2900846,0,0,0,0,3,1
7973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901004,0,0,0,0,0,1
7974,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2901698,0,0,0,0,1,0
7975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2901756,0,0,0,0,3,0
7976,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2901878,0,0,0,0,0,1
7977,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,2904831,0,0,0,0,7,1
7978,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,2905075,0,4,0,0,13,0
7979,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2905233,0,0,0,0,0,0
7980,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2905521,0,0,0,0,3,1
7981,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,2905554,0,0,0,0,1,1
7982,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2906213,0,0,0,0,1,1
7983,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2906547,0,0,0,0,13,0
7984,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2906673,0,2,0,0,0,0
7985,0,0,1,2,0,0,4,0,2,1,1,0,0,0,0,2908255,0,3,0,0,3,0
7986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2908416,0,3,0,0,1,1
7987,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,2909354,0,1,1,0,1,0
7988,0,0,0,4,0,0,0,6,0,0,0,0,0,1,0,2909631,0,0,0,0,2,0
7989,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,2909856,0,0,0,0,3,1
7990,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,2910372,0,0,0,0,2,3
7991,0,0,0,0,1,0,3,7,0,0,1,0,1,0,0,2910647,0,11,0,0,6,1
7992,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,2910685,0,0,0,0,3,1
7993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910690,0,0,0,0,1,2
7994,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2910902,0,0,0,0,0,2
7995,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2911555,0,0,0,0,0,0
7996,0,5,0,0,0,0,0,1,1,1,0,0,0,0,0,2911588,0,0,0,0,1,0
7997,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2912019,0,0,2,0,0,0
7998,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2912136,0,1,0,0,2,0
7999,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2912733,0,3,0,0,8,5
8000,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,2913020,0,0,0,0,0,0
8001,0,0,1,2,0,0,0,5,1,2,5,0,0,1,0,2913427,0,1,0,0,5,1
8002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2914018,0,1,0,0,0,1
8003,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2914307,0,1,0,0,4,0
8004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2915317,0,2,0,0,0,0
8005,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,2915867,0,1,0,0,1,2
8006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2916386,0,0,0,0,2,0
8007,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2916511,0,0,0,0,0,2
8008,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,2916514,0,0,3,0,1,1
8009,0,0,1,1,1,0,0,3,1,0,0,0,0,0,0,2916522,0,0,0,0,10,0
8010,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2916930,0,0,0,0,1,0
8011,0,0,0,0,2,0,0,1,0,1,2,0,0,1,0,2917234,0,3,0,0,1,1
8012,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,2917312,0,0,0,0,1,0
8013,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,2917499,0,0,0,0,0,1
8014,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2917627,0,0,0,0,1,0
8015,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2917752,0,0,0,0,0,0
8016,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,2918049,0,0,0,0,1,1
8017,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,2918638,0,1,0,0,6,1
8018,0,7,0,3,0,0,0,6,2,0,0,0,0,1,0,2920405,0,0,0,0,8,7
8019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2920415,0,0,0,0,0,2
8020,0,0,0,1,1,0,1,3,0,1,1,0,0,0,0,2920731,0,2,0,0,0,0
8021,0,7,0,0,2,0,1,5,3,2,3,0,0,0,0,2921276,0,0,0,0,8,2
8022,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2921496,0,1,0,0,6,1
8023,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2921550,0,0,0,0,0,0
8024,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,2921737,0,2,0,0,5,0
8025,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,2921989,0,1,0,0,6,0
8026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2922018,0,0,0,0,0,1
8027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2922828,0,0,0,0,10,0
8028,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2923159,0,1,1,0,2,0
8029,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,2923410,0,0,0,0,1,0
8030,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,2923489,0,2,0,0,1,0
8031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923828,0,0,0,0,1,0
8032,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,2924368,0,0,0,0,1,0
